name,tags,rating
The Majestic Brown Tree Snake,"['dfs and similar', 'dp', 'greedy', 'trees', 'two pointers']",3000.0
Mastermind,"['constructive algorithms', 'graph matchings', 'greedy', 'implementation', 'sortings', 'two pointers']",2500.0
Unmerge,['dp'],1800.0
Prefix Flip (Hard Version),"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700.0
Prefix Flip (Easy Version),"['constructive algorithms', 'data structures', 'strings']",1300.0
Circular Dungeon,"['greedy', 'math', 'probabilities']",2600.0
Strange Addition,"['data structures', 'dp', 'matrices']",2600.0
Merging Towers,"['data structures', 'dsu', 'implementation', 'trees']",2300.0
Berserk And Fireball,"['constructive algorithms', 'greedy', 'implementation', 'math', 'two pointers']",2000.0
Create The Teams,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1400.0
Universal Solution,['greedy'],1400.0
Three Indices,"['brute force', 'data structures']",900.0
Chess Strikes Back (hard version),"['data structures', 'divide and conquer']",2800.0
Chess Strikes Back (easy version),"['binary search', 'data structures']",2700.0
Inverse Genealogy,"['constructive algorithms', 'divide and conquer', 'dp', 'math', 'trees']",2800.0
New Passenger Trams,"['binary search', 'brute force', 'data structures', 'sortings', 'two pointers']",2300.0
Choosing flowers,"['binary search', 'brute force', 'data structures', 'dfs and similar', 'dp', 'greedy', 'sortings', 'two pointers']",2000.0
Dubious Cyrpto,"['binary search', 'brute force', 'math', 'number theory']",1500.0
Acacius and String,"['brute force', 'implementation', 'strings']",1500.0
Cubic Lattice,"['geometry', 'math', 'matrices', 'number theory']",3500.0
Set Merging,"['constructive algorithms', 'divide and conquer']",3300.0
Tree Modification,"['brute force', 'constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs', 'trees']",2800.0
Integer Game,"['constructive algorithms', 'games', 'interactive', 'math']",2600.0
Inversion SwapSort,"['constructive algorithms', 'greedy', 'sortings']",2500.0
Replace by MEX,"['brute force', 'constructive algorithms', 'sortings']",1900.0
Element Extermination,"['constructive algorithms', 'data structures', 'greedy']",1400.0
Neighbor Grid,"['constructive algorithms', 'greedy']",1200.0
Sign Flipping,"['constructive algorithms', 'math']",1100.0
Cyclic Shifts Sorting,"['brute force', 'constructive algorithms', 'implementation', 'sortings']",2400.0
Reading Books (hard version),"['data structures', 'greedy', 'implementation', 'sortings', 'ternary search', 'two pointers']",2500.0
Reading Books (easy version),"['data structures', 'greedy', 'sortings']",1600.0
Zero Remainder Array,"['math', 'sortings', 'two pointers']",1400.0
Move Brackets,"['greedy', 'strings']",1000.0
"Multiply by 2, divide by 6",['math'],900.0
Required Remainder,['math'],800.0
Pawns,"['data structures', 'divide and conquer', 'greedy']",2600.0
Network Coverage,"['binary search', 'constructive algorithms', 'data structures', 'greedy']",2400.0
Sum of Digits,"['brute force', 'constructive algorithms', 'dp', 'greedy']",2200.0
Maximum Sum on Even Positions,"['divide and conquer', 'dp', 'greedy', 'implementation']",1600.0
Pluses and Minuses,['math'],1300.0
01 Game,['games'],900.0
Donut Shops,"['greedy', 'implementation', 'math']",1000.0
Omkar and Modes,"['binary search', 'divide and conquer', 'interactive']",2700.0
Omkar and Last Floor,"['dp', 'greedy', 'two pointers']",2900.0
Omkar and Circle,"['brute force', 'dp', 'games', 'greedy']",2100.0
Omkar and Baseball,"['constructive algorithms', 'math']",1500.0
Omkar and Last Class of Math,"['greedy', 'math', 'number theory']",1300.0
Omkar and Completion,"['constructive algorithms', 'implementation']",800.0
Raging Thunder,"['data structures', 'divide and conquer', 'implementation']",2800.0
Asterism (Hard Version),"['binary search', 'combinatorics', 'dp', 'math', 'number theory', 'sortings']",2300.0
Asterism (Easy Version),"['binary search', 'brute force', 'combinatorics', 'math', 'number theory', 'sortings']",1900.0
Grid-00100,"['constructive algorithms', 'greedy', 'implementation']",1600.0
A Cookie for You,"['greedy', 'implementation', 'math']",1300.0
Magical Calendar,['math'],1200.0
Magical Sticks,['math'],800.0
The Hidden Pair (Hard Version),"['binary search', 'dfs and similar', 'graphs', 'interactive', 'shortest paths', 'trees']",2700.0
The Hidden Pair (Easy Version),"['binary search', 'dfs and similar', 'graphs', 'interactive', 'shortest paths', 'trees']",2400.0
Binary Subsequence Rotation,"['binary search', 'constructive algorithms', 'data structures', 'greedy']",2100.0
Odd-Even Subsequence,"['binary search', 'dp', 'dsu', 'greedy', 'implementation']",2000.0
Number Game,"['games', 'math', 'number theory']",1400.0
GCD Compression,"['constructive algorithms', 'math', 'number theory']",1100.0
Maximum GCD,"['greedy', 'implementation', 'math', 'number theory']",800.0
BareLee,"['dfs and similar', 'dp', 'games']",2700.0
DeadLee,"['data structures', 'dfs and similar', 'greedy', 'implementation', 'sortings']",2400.0
TediousLee,"['dp', 'graphs', 'greedy', 'math', 'trees']",1900.0
RationalLee,"['greedy', 'math', 'sortings', 'two pointers']",1400.0
AccurateLee,"['greedy', 'implementation', 'strings']",1200.0
FashionabLee,"['geometry', 'math']",800.0
Breadboard Capacity (hard version),[],3500.0
Breadboard Capacity (easy version),"['dp', 'flows', 'greedy']",3300.0
Shifting Dominoes,"['data structures', 'geometry', 'graphs', 'trees']",3200.0
Lamps on a Circle,"['games', 'implementation', 'interactive', 'math']",2600.0
Ski Accidents,"['constructive algorithms', 'graphs', 'greedy']",2500.0
"AND, OR and square sum","['bitmasks', 'greedy', 'math']",1700.0
Even Picture,['constructive algorithms'],1500.0
Codeforces Subsequences,"['brute force', 'constructive algorithms', 'greedy', 'math', 'strings']",1500.0
C+=,"['brute force', 'greedy', 'implementation', 'math']",800.0
Flying Sort (Hard Version),"['binary search', 'data structures', 'dp', 'greedy', 'sortings', 'two pointers']",2400.0
Flying Sort (Easy Version),"['dp', 'greedy', 'two pointers']",2100.0
Necklace Assembly,"['brute force', 'dfs and similar', 'dp', 'graphs', 'greedy', 'number theory']",1900.0
Task On The Board,"['constructive algorithms', 'greedy', 'implementation', 'sortings']",1800.0
Social Distance,"['constructive algorithms', 'greedy', 'math']",1300.0
Even Array,"['greedy', 'math']",800.0
Short Substrings,"['implementation', 'strings']",800.0
Construct the String,"['data structures', 'dp', 'strings']",2700.0
Jog Around The Graph,"['binary search', 'dp', 'geometry', 'graphs']",2700.0
Two Arrays,"['binary search', 'brute force', 'combinatorics', 'constructive algorithms', 'dp', 'two pointers']",2100.0
Two Divisors,"['constructive algorithms', 'math', 'number theory']",2000.0
Palindromic Paths,"['greedy', 'math']",1500.0
Shuffle,"['math', 'two pointers']",1300.0
Shovels and Swords,"['binary search', 'greedy', 'math']",1100.0
Secure Password,"['bitmasks', 'combinatorics', 'constructive algorithms', 'interactive', 'math']",2800.0
Swaps Again,"['constructive algorithms', 'implementation', 'sortings']",2100.0
Maximum Subsequence Value,"['brute force', 'constructive algorithms']",1900.0
Solve The Maze,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation', 'shortest paths']",1700.0
Rotation Matching,"['constructive algorithms', 'data structures', 'greedy', 'implementation']",1400.0
Trouble Sort,"['constructive algorithms', 'implementation']",1300.0
Matrix Game,"['games', 'greedy', 'implementation']",1100.0
X-OR,"['bitmasks', 'constructive algorithms', 'divide and conquer', 'interactive', 'probabilities']",2700.0
Ehab's Last Corollary,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'implementation', 'trees']",2100.0
Ehab and Prefix MEXs,"['brute force', 'constructive algorithms', 'greedy']",1600.0
Most socially-distanced subsequence,"['greedy', 'two pointers']",1300.0
XXXXX,"['brute force', 'data structures', 'number theory', 'two pointers']",1200.0
Rotating Substrings,"['dp', 'strings']",2600.0
Tree Shuffling,"['dfs and similar', 'dp', 'greedy', 'trees']",2000.0
Guess The Maximums,"['binary search', 'implementation', 'interactive', 'math']",2100.0
Game On Leaves,"['games', 'trees']",1600.0
Subsequence Hate,"['implementation', 'strings']",1400.0
Odd Selection,"['brute force', 'implementation', 'math']",1200.0
Johnny and Another Rating Drop,"['bitmasks', 'greedy', 'math']",1400.0
Johnny and His Hobbies,"['bitmasks', 'brute force']",1200.0
Johnny and Ancient Computer,['implementation'],1000.0
Johnny and New Toy,"['data structures', 'implementation', 'math']",3300.0
James and the Chase,"['dfs and similar', 'graphs', 'probabilities', 'trees']",3000.0
Johnny and James,"['greedy', 'implementation', 'math', 'trees']",2900.0
Johnny and Megan's Necklace,"['binary search', 'bitmasks', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs']",2500.0
Johnny and Grandmaster,"['greedy', 'implementation', 'math', 'sortings']",1900.0
Johnny and Contribution,"['constructive algorithms', 'graphs', 'greedy', 'sortings']",1700.0
Binary Median,"['binary search', 'bitmasks', 'brute force', 'constructive algorithms']",2100.0
A/B Matrix,"['constructive algorithms', 'greedy', 'math']",1900.0
Spy-string,"['bitmasks', 'brute force', 'constructive algorithms', 'dp', 'hashing', 'strings']",1700.0
Polygon,"['dp', 'graphs', 'implementation', 'shortest paths']",1300.0
Buying Shovels,"['math', 'number theory']",1300.0
Similar Pairs,"['constructive algorithms', 'graph matchings', 'greedy', 'sortings']",1100.0
Honest Coach,"['greedy', 'sortings']",800.0
Minimal Square,"['greedy', 'math']",800.0
RC Kaboom Show,"['binary search', 'brute force', 'data structures', 'geometry', 'math']",2900.0
Modular Stability,"['combinatorics', 'math', 'number theory']",2000.0
Yet Another Yet Another Task,"['data structures', 'dp', 'implementation', 'two pointers']",2000.0
Mixing Water,"['binary search', 'math']",1700.0
New Theatre Square,"['brute force', 'dp', 'greedy', 'implementation', 'two pointers']",1000.0
Berland Poker,"['brute force', 'greedy', 'math']",1000.0
Tasty Cookie,"['binary search', 'constructive algorithms', 'greedy', 'implementation']",2700.0
Are You Fired?,"['constructive algorithms', 'data structures', 'greedy', 'implementation']",2400.0
The Best Vacation,"['binary search', 'brute force', 'greedy', 'implementation', 'two pointers']",1900.0
Celex Update,['math'],1600.0
Maria Breaks the Self-isolation,"['greedy', 'sortings']",1000.0
Park Lighting,"['greedy', 'math']",800.0
Guess Divisors Count,"['constructive algorithms', 'interactive', 'number theory']",2600.0
Restorer Distance,"['binary search', 'greedy', 'math', 'sortings', 'ternary search']",2100.0
Game With Array,"['constructive algorithms', 'math']",1400.0
Count Triangles,"['binary search', 'implementation', 'math', 'two pointers']",1800.0
Young Explorers,"['dp', 'greedy', 'sortings']",1200.0
Sequence with Digits,"['brute force', 'implementation', 'math']",1200.0
Find a Gift,"['binary search', 'interactive', 'probabilities']",2600.0
Summoning Minions,"['constructive algorithms', 'dp', 'flows', 'graph matchings', 'greedy', 'sortings']",2500.0
Graph Coloring,"['dfs and similar', 'dp', 'graphs']",2100.0
Multiset,"['binary search', 'data structures']",1900.0
Not So Simple Polygon Embedding,"['binary search', 'brute force', 'geometry', 'math']",2000.0
Simple Polygon Embedding,"['binary search', 'geometry', 'math', 'ternary search']",1400.0
Ternary String,"['binary search', 'dp', 'implementation', 'two pointers']",1200.0
Alarm Clock,['math'],900.0
Decreasing Heights,"['brute force', 'dp']",2200.0
K-periodic Garland,"['brute force', 'dp', 'greedy']",1900.0
Constructing the Array,"['constructive algorithms', 'data structures', 'sortings']",1600.0
Board Moves,['math'],1000.0
Two Arrays And Swaps,"['greedy', 'sortings']",800.0
Most Unstable Array,"['constructive algorithms', 'greedy', 'math']",800.0
Special Permutation,['constructive algorithms'],1600.0
Binary String Reconstruction,"['constructive algorithms', 'dfs and similar', 'math']",1500.0
Special Elements,"['brute force', 'implementation', 'two pointers']",1500.0
"Alice, Bob and Candies",['implementation'],1300.0
K-th Not Divisible by n,"['binary search', 'math']",1200.0
Same Parity Summands,"['constructive algorithms', 'math']",1200.0
Sum of Round Numbers,"['implementation', 'math']",800.0
Skier,"['data structures', 'implementation']",1400.0
Square?,"['brute force', 'implementation', 'math']",900.0
A+B (Trial Problem),['implementation'],800.0
Orac and Models,"['dp', 'math', 'number theory']",1400.0
Orac and Factors,['math'],900.0
Slime and Sequences (Hard Version),"['dp', 'fft', 'math']",3500.0
Slime and Sequences (Easy Version),"['dp', 'fft', 'math']",3100.0
Slime and Hats,"['constructive algorithms', 'dp', 'greedy']",3500.0
Slime and Biscuits,"['math', 'probabilities']",3200.0
Orac and Game of Life,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']",2000.0
Orac and Medians,"['constructive algorithms', 'greedy', 'math']",2000.0
Orac and LCM,"['data structures', 'math', 'number theory']",1600.0
Phoenix and Memory,"['data structures', 'dfs and similar', 'graphs', 'greedy']",2600.0
Phoenix and Berries,"['brute force', 'dp', 'greedy', 'math']",2400.0
Phoenix and Science,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math']",1900.0
Phoenix and Distribution,"['constructive algorithms', 'greedy', 'sortings', 'strings']",1600.0
Phoenix and Beauty,"['constructive algorithms', 'data structures', 'greedy', 'sortings']",1400.0
Phoenix and Balance,"['greedy', 'math']",800.0
Pac-Man 2.0,"['*special', 'dp']",2900.0
Game with Segments,"['*special', 'data structures', 'games']",2700.0
Two IP Cameras,"['*special', 'math', 'number theory']",2300.0
Dune II: Battle For Arrakis,"['*special', 'data structures', 'greedy', 'math']",2000.0
Magic Tricks,"['*special', 'dp', 'graphs']",1700.0
Constructing the Dungeon,"['*special', 'graphs', 'greedy']",1600.0
Spring Cleaning,"['*special', 'greedy', 'sortings']",1600.0
Boot Camp,"['*special', 'greedy']",1400.0
Color Revolution,"['*special', 'math']",1000.0
Card Constructions,"['binary search', 'brute force', 'dp', 'math']",1100.0
Puzzle Pieces,['math'],800.0
Piet's Palette,['matrices'],3200.0
Train Tracks,"['data structures', 'trees']",3100.0
Résumé Review,"['binary search', 'greedy', 'math']",2700.0
Quantifier Question,"['dfs and similar', 'dp', 'graphs', 'math']",2600.0
Monopole Magnets,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs']",2000.0
Hilbert's Hotel,"['math', 'number theory', 'sortings']",1600.0
Restore the Permutation by Sorted Segments,"['brute force', 'constructive algorithms', 'data structures', 'greedy', 'implementation']",2400.0
Weights Distributing,"['brute force', 'graphs', 'greedy', 'shortest paths', 'sortings']",2100.0
Constant Palindrome Sum,"['brute force', 'data structures', 'greedy', 'two pointers']",1700.0
Alternating Subsequence,"['dp', 'greedy', 'two pointers']",1200.0
Balanced Array,"['constructive algorithms', 'math']",800.0
Candies,"['brute force', 'math']",900.0
Make It Ascending,"['bitmasks', 'brute force', 'dp']",3000.0
Placing Rooks,"['combinatorics', 'fft', 'math']",2300.0
Multiple Testcases,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'sortings', 'two pointers']",1900.0
Yet Another Counting Problem,"['math', 'number theory']",1600.0
Binary Period,"['constructive algorithms', 'strings']",1100.0
Road To Zero,"['greedy', 'math']",1000.0
Nastya and Door,"['greedy', 'implementation']",1300.0
Nastya and Rice,['math'],900.0
Nastya and CBS,"['brute force', 'data structures', 'hashing']",3300.0
Nastya and Bees,"['graphs', 'interactive', 'probabilities']",3000.0
Nastya and Time Machine,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']",2600.0
Nastya and Unexpected Guest,"['dfs and similar', 'dp', 'graphs', 'shortest paths']",2400.0
Nastya and Scoreboard,"['bitmasks', 'dp', 'graphs', 'greedy']",1700.0
